"Nationality Code","Nationality","Time Code","Time","Area Code","Area","Both sexes Intra Prefectural","Male Intra Prefectural","Female Intra Prefectural","Both sexes enter the prefecture","Male enter the prefecture","Female enter the prefecture","Both sexes left the prefecture","Male left the prefecture","Female left the prefecture","Both sexes Net Migrations","Male Net Migrations","Female Net Migrations"
"60000","All nationalities","2014000909","Sep. 2014","36000","Tokushima-ken","748","352","396","651","391","260","696","357","339","-45","34","-79"
"60000","All nationalities","2014000909","Sep. 2014","37000","Kagawa-ken","921","436","485","1,192","681","511","1,129","639","490","63","42","21"
"60000","All nationalities","2014000909","Sep. 2014","38000","Ehime-ken","1,061","490","571","1,258","734","524","1,301","713","588","-43","21","-64"
"60000","All nationalities","2014000909","Sep. 2014","39000","Kochi-ken","744","380","364","658","364","294","645","351","294","13","13","0"
"60000","All nationalities","2014000909","Sep. 2014","40000","Fukuoka-ken","11,771","5,946","5,825","5,970","3,296","2,674","6,218","3,385","2,833","-248","-89","-159"
"60000","All nationalities","2014000909","Sep. 2014","41000","Saga-ken","748","362","386","1,003","541","462","1,121","644","477","-118","-103","-15"
"60000","All nationalities","2014000909","Sep. 2014","42000","Nagasaki-ken","1,282","659","623","1,378","805","573","1,750","989","761","-372","-184","-188"
"60000","All nationalities","2014000909","Sep. 2014","43000","Kumamoto-ken","3,069","1,534","1,535","1,831","1,051","780","1,951","1,124","827","-120","-73","-47"
"60000","All nationalities","2014000909","Sep. 2014","44000","Oita-ken","883","452","431","1,241","712","529","1,273","694","579","-32","18","-50"
"60000","All nationalities","2014000909","Sep. 2014","45000","Miyazaki-ken","944","454","490","1,228","685","543","1,195","649","546","33","36","-3"
"60000","All nationalities","2014000909","Sep. 2014","46000","Kagoshima-ken","2,189","1,174","1,015","1,665","935","730","1,613","869","744","52","66","-14"
"60000","All nationalities","2014000909","Sep. 2014","47000","Okinawa-ken","3,187","1,587","1,600","1,682","950","732","1,461","800","661","221","150","71"
"60000","All nationalities","2014000909","Sep. 2014","48000","Tokyo-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2014000909","Sep. 2014","49000","Nagoya-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2014000909","Sep. 2014","50000","Osaka-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2014000909","Sep. 2014","00416","Total of 21 major cities","62,726","32,259","30,467","87,192","47,283","39,909","85,231","46,508","38,723","1,961","775","1,186"
"60000","All nationalities","2014000909","Sep. 2014","01100","Sapporo-shi","4,881","2,417","2,464","3,875","2,079","1,796","3,646","1,927","1,719","229","152","77"
"60000","All nationalities","2014000909","Sep. 2014","04100","Sendai-shi","1,639","805","834","2,727","1,523","1,204","2,696","1,532","1,164","31","-9","40"
"60000","All nationalities","2014000909","Sep. 2014","11100","Saitama-shi","1,410","722","688","3,551","1,971","1,580","3,451","1,984","1,467","100","-13","113"
"60000","All nationalities","2014000909","Sep. 2014","12100","Chiba-shi","1,013","537","476","2,598","1,420","1,178","2,333","1,272","1,061","265","148","117"
"60000","All nationalities","2014000909","Sep. 2014","13100","Ku-area of Tokyo","20,810","10,814","9,996","25,013","13,567","11,446","22,976","12,354","10,622","2,037","1,213","824"
"60000","All nationalities","2014000909","Sep. 2014","14100","Yokohama-shi","5,686","2,961","2,725","8,190","4,402","3,788","8,437","4,686","3,751","-247","-284","37"
"60000","All nationalities","2014000909","Sep. 2014","14130","Kawasaki-shi","1,254","670","584","5,266","2,817","2,449","4,947","2,723","2,224","319","94","225"
"60000","All nationalities","2014000909","Sep. 2014","14150","Sagamihara-shi","475","253","222","1,817","982","835","1,725","948","777","92","34","58"
"60000","All nationalities","2014000909","Sep. 2014","15100","Niigata-shi","865","397","468","1,051","571","480","992","539","453","59","32","27"
"60000","All nationalities","2014000909","Sep. 2014","22100","Shizuoka-shi","543","299","244","1,068","607","461","1,190","667","523","-122","-60","-62"
"60000","All nationalities","2014000909","Sep. 2014","22130","Hamamatsu-shi","1,276","664","612","1,114","645","469","1,197","673","524","-83","-28","-55"
"60000","All nationalities","2014000909","Sep. 2014","23100","Nagoya-shi","4,159","2,160","1,999","5,396","3,063","2,333","5,295","2,973","2,322","101","90","11"
"60000","All nationalities","2014000909","Sep. 2014","26100","Kyoto-shi","2,160","1,046","1,114","2,641","1,375","1,266","2,876","1,536","1,340","-235","-161","-74"
"60000","All nationalities","2014000909","Sep. 2014","27100","Osaka-shi","5,285","2,722","2,563","7,075","3,692","3,383","6,874","3,738","3,136","201","-46","247"
"60000","All nationalities","2014000909","Sep. 2014","27140","Sakai-shi","829","426","403","1,605","888","717","1,728","923","805","-123","-35","-88"
"60000","All nationalities","2014000909","Sep. 2014","28100","Kobe-shi","2,225","1,281","944","2,856","1,517","1,339","3,086","1,600","1,486","-230","-83","-147"
"60000","All nationalities","2014000909","Sep. 2014","33100","Okayama-shi","782","389","393","1,553","831","722","1,551","855","696","2","-24","26"
"60000","All nationalities","2014000909","Sep. 2014","34100","Hiroshima-shi","1,886","924","962","2,273","1,315","958","2,306","1,245","1,061","-33","70","-103"
"60000","All nationalities","2014000909","Sep. 2014","40100","Kitakyushu-shi","1,242","623","619","1,649","946","703","1,856","1,002","854","-207","-56","-151"
"60000","All nationalities","2014000909","Sep. 2014","40130","Fukuoka-shi","3,094","1,538","1,556","4,438","2,252","2,186","4,412","2,371","2,041","26","-119","145"
"60000","All nationalities","2014000909","Sep. 2014","43100","Kumamoto-shi","1,212","611","601","1,436","820","616","1,657","960","697","-221","-140","-81"
"60000","All nationalities","2014000808","Aug. 2014","00000","Japan","192,503","97,778","94,725","159,467","88,081","71,386","159,467","88,081","71,386","0","0","0"
"60000","All nationalities","2014000808","Aug. 2014","01000","Hokkaido","12,167","6,143","6,024","3,347","1,918","1,429","3,630","2,059","1,571","-283","-141","-142"
"60000","All nationalities","2014000808","Aug. 2014","02000","Aomori-ken","1,061","523","538","1,502","934","568","1,738","975","763","-236","-41","-195"
"60000","All nationalities","2014000808","Aug. 2014","03000","Iwate-ken","1,039","486","553","1,118","629","489","1,141","614","527","-23","15","-38"
"60000","All nationalities","2014000808","Aug. 2014","04000","Miyagi-ken","3,837","1,922","1,915","3,292","1,872","1,420","2,832","1,651","1,181","460","221","239"
"60000","All nationalities","2014000808","Aug. 2014","05000","Akita-ken","534","263","271","768","429","339","1,001","546","455","-233","-117","-116"
"60000","All nationalities","2014000808","Aug. 2014","06000","Yamagata-ken","830","385","445","904","496","408","952","526","426","-48","-30","-18"
"60000","All nationalities","2014000808","Aug. 2014","07000","Fukushima-ken","1,422","723","699","1,814","1,138","676","1,810","1,003","807","4","135","-131"
"60000","All nationalities","2014000808","Aug. 2014","08000","Ibaraki-ken","3,082","1,626","1,456","3,316","1,899","1,417","3,470","1,925","1,545","-154","-26","-128"
"60000","All nationalities","2014000808","Aug. 2014","09000","Tochigi-ken","1,571","803","768","2,163","1,265","898","2,279","1,294","985","-116","-29","-87"
"60000","All nationalities","2014000808","Aug. 2014","10000","Gumma-ken","1,992","991","1,001","2,096","1,234","862","1,980","1,118","862","116","116","0"
"60000","All nationalities","2014000808","Aug. 2014","11000","Saitama-ken","10,450","5,432","5,018","11,827","6,410","5,417","10,912","6,019","4,893","915","391","524"
"60000","All nationalities","2014000808","Aug. 2014","12000","Chiba-ken","8,599","4,472","4,127","9,963","5,522","4,441","9,625","5,390","4,235","338","132","206"
"60000","All nationalities","2014000808","Aug. 2014","13000","Tokyo-to","31,141","16,241","14,900","27,722","14,834","12,888","25,114","13,616","11,498","2,608","1,218","1,390"
"60000","All nationalities","2014000808","Aug. 2014","14000","Kanagawa-ken","16,062","8,441","7,621","14,030","7,732","6,298","14,129","7,944","6,185","-99","-212","113"
"60000","All nationalities","2014000808","Aug. 2014","15000","Niigata-ken","2,332","1,133","1,199","1,533","831","702","1,598","874","724","-65","-43","-22"
"60000","All nationalities","2014000808","Aug. 2014","16000","Toyama-ken","768","374","394","796","426","370","906","517","389","-110","-91","-19"
"60000","All nationalities","2014000808","Aug. 2014","17000","Ishikawa-ken","1,105","523","582","1,104","634","470","1,133","623","510","-29","11","-40"
"60000","All nationalities","2014000808","Aug. 2014","18000","Fukui-ken","520","237","283","644","374","270","698","395","303","-54","-21","-33"
"60000","All nationalities","2014000808","Aug. 2014","19000","Yamanashi-ken","965","479","486","821","454","367","942","505","437","-121","-51","-70"
"60000","All nationalities","2014000808","Aug. 2014","20000","Nagano-ken","2,200","1,032","1,168","1,797","1,025","772","1,726","963","763","71","62","9"
"60000","All nationalities","2014000808","Aug. 2014","21000","Gifu-ken","2,003","1,002","1,001","2,027","1,095","932","2,318","1,225","1,093","-291","-130","-161"
"60000","All nationalities","2014000808","Aug. 2014","22000","Shizuoka-ken","5,478","2,790","2,688","3,629","2,050","1,579","4,054","2,385","1,669","-425","-335","-90"
"60000","All nationalities","2014000808","Aug. 2014","23000","Aichi-ken","14,959","7,900","7,059","7,729","4,488","3,241","7,464","4,297","3,167","265","191","74"
"60000","All nationalities","2014000808","Aug. 2014","24000","Mie-ken","1,659","834","825","2,174","1,251","923","2,289","1,305","984","-115","-54","-61"
"60000","All nationalities","2014000808","Aug. 2014","25000","Shiga-ken","1,433","745","688","1,742","975","767","1,825","1,041","784","-83","-66","-17"
"60000","All nationalities","2014000808","Aug. 2014","26000","Kyoto-fu","3,725","1,834","1,891","3,598","1,937","1,661","3,886","2,130","1,756","-288","-193","-95"
"60000","All nationalities","2014000808","Aug. 2014","27000","Osaka-fu","16,630","8,466","8,164","10,057","5,398","4,659","10,256","5,566","4,690","-199","-168","-31"
"60000","All nationalities","2014000808","Aug. 2014","28000","Hyogo-ken","7,579","3,740","3,839","6,031","3,149","2,882","6,459","3,465","2,994","-428","-316","-112"
"60000","All nationalities","2014000808","Aug. 2014","29000","Nara-ken","1,400","658","742","1,458","748","710","1,802","919","883","-344","-171","-173"
"60000","All nationalities","2014000808","Aug. 2014","30000","Wakayama-ken","740","352","388","753","394","359","961","496","465","-208","-102","-106"
"60000","All nationalities","2014000808","Aug. 2014","31000","Tottori-ken","375","164","211","623","349","274","636","369","267","-13","-20","7"
"60000","All nationalities","2014000808","Aug. 2014","32000","Shimane-ken","377","188","189","750","419","331","777","408","369","-27","11","-38"
"60000","All nationalities","2014000808","Aug. 2014","33000","Okayama-ken","2,253","1,067","1,186","1,903","1,016","887","1,942","1,008","934","-39","8","-47"
"60000","All nationalities","2014000808","Aug. 2014","34000","Hiroshima-ken","4,185","2,090","2,095","3,085","1,744","1,341","3,215","1,848","1,367","-130","-104","-26"
"60000","All nationalities","2014000808","Aug. 2014","35000","Yamaguchi-ken","1,195","633","562","1,495","886","609","1,635","888","747","-140","-2","-138"
"60000","All nationalities","2014000808","Aug. 2014","36000","Tokushima-ken","671","307","364","655","363","292","708","363","345","-53","0","-53"
"60000","All nationalities","2014000808","Aug. 2014","37000","Kagawa-ken","889","452","437","1,006","568","438","1,201","649","552","-195","-81","-114"
"60000","All nationalities","2014000808","Aug. 2014","38000","Ehime-ken","1,124","542","582","1,260","697","563","1,318","713","605","-58","-16","-42"
"60000","All nationalities","2014000808","Aug. 2014","39000","Kochi-ken","645","286","359","614","329","285","631","320","311","-17","9","-26"
"60000","All nationalities","2014000808","Aug. 2014","40000","Fukuoka-ken","11,110","5,581","5,529","6,489","3,530","2,959","6,388","3,506","2,882","101","24","77"
"60000","All nationalities","2014000808","Aug. 2014","41000","Saga-ken","682","311","371","1,055","600","455","1,219","655","564","-164","-55","-109"
"60000","All nationalities","2014000808","Aug. 2014","42000","Nagasaki-ken","1,237","614","623","1,677","955","722","1,980","1,141","839","-303","-186","-117"
"60000","All nationalities","2014000808","Aug. 2014","43000","Kumamoto-ken","3,204","1,513","1,691","2,117","1,152","965","2,199","1,143","1,056","-82","9","-91"
"60000","All nationalities","2014000808","Aug. 2014","44000","Oita-ken","1,047","502","545","1,388","774","614","1,404","790","614","-16","-16","0"
"60000","All nationalities","2014000808","Aug. 2014","45000","Miyazaki-ken","984","478","506","1,383","789","594","1,486","816","670","-103","-27","-76"
"60000","All nationalities","2014000808","Aug. 2014","46000","Kagoshima-ken","2,053","992","1,061","2,142","1,186","956","2,028","1,086","942","114","100","14"
"60000","All nationalities","2014000808","Aug. 2014","47000","Okinawa-ken","3,189","1,508","1,681","2,070","1,183","887","1,770","992","778","300","191","109"
"60000","All nationalities","2014000808","Aug. 2014","48000","Tokyo-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2014000808","Aug. 2014","49000","Nagoya-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2014000808","Aug. 2014","50000","Osaka-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2014000808","Aug. 2014","00416","Total of 21 major cities","58,498","29,752","28,746","86,253","46,182","40,071","82,104","44,145","37,959","4,149","2,037","2,112"
"60000","All nationalities","2014000808","Aug. 2014","01100","Sapporo-shi","4,312","2,054","2,258","3,703","1,966","1,737","3,259","1,722","1,537","444","244","200"
"60000","All nationalities","2014000808","Aug. 2014","04100","Sendai-shi","1,459","744","715","2,729","1,493","1,236","2,525","1,419","1,106","204","74","130"
"60000","All nationalities","2014000808","Aug. 2014","11100","Saitama-shi","1,328","692","636","3,538","1,885","1,653","3,293","1,859","1,434","245","26","219"
"60000","All nationalities","2014000808","Aug. 2014","12100","Chiba-shi","878","433","445","2,327","1,266","1,061","2,365","1,243","1,122","-38","23","-61"
"60000","All nationalities","2014000808","Aug. 2014","13100","Ku-area of Tokyo","19,896","10,346","9,550","24,813","13,337","11,476","21,866","11,693","10,173","2,947","1,644","1,303"
"60000","All nationalities","2014000808","Aug. 2014","14100","Yokohama-shi","5,301","2,733","2,568","8,012","4,284","3,728","8,191","4,482","3,709","-179","-198","19"
"60000","All nationalities","2014000808","Aug. 2014","14130","Kawasaki-shi","1,180","644","536","5,063","2,759","2,304","4,944","2,770","2,174","119","-11","130"
"60000","All nationalities","2014000808","Aug. 2014","14150","Sagamihara-shi","389","202","187","1,658","895","763","1,794","942","852","-136","-47","-89"
"60000","All nationalities","2014000808","Aug. 2014","15100","Niigata-shi","801","384","417","1,111","580","531","962","506","456","149","74","75"
"60000","All nationalities","2014000808","Aug. 2014","22100","Shizuoka-shi","546","268","278","970","510","460","1,097","598","499","-127","-88","-39"
"60000","All nationalities","2014000808","Aug. 2014","22130","Hamamatsu-shi","1,229","630","599","1,314","710","604","1,248","692","556","66","18","48"
"60000","All nationalities","2014000808","Aug. 2014","23100","Nagoya-shi","4,025","2,052","1,973","5,420","3,058","2,362","5,222","2,860","2,362","198","198","0"
"60000","All nationalities","2014000808","Aug. 2014","26100","Kyoto-shi","2,130","1,038","1,092","2,551","1,330","1,221","2,726","1,417","1,309","-175","-87","-88"
"60000","All nationalities","2014000808","Aug. 2014","27100","Osaka-shi","4,694","2,408","2,286","6,898","3,698","3,200","6,554","3,459","3,095","344","239","105"
"60000","All nationalities","2014000808","Aug. 2014","27140","Sakai-shi","830","414","416","1,621","842","779","1,606","849","757","15","-7","22"
"60000","All nationalities","2014000808","Aug. 2014","28100","Kobe-shi","1,959","983","976","2,792","1,419","1,373","2,846","1,470","1,376","-54","-51","-3"
"60000","All nationalities","2014000808","Aug. 2014","33100","Okayama-shi","663","328","335","1,442","709","733","1,392","698","694","50","11","39"
"60000","All nationalities","2014000808","Aug. 2014","34100","Hiroshima-shi","1,625","823","802","2,211","1,193","1,018","2,350","1,273","1,077","-139","-80","-59"
"60000","All nationalities","2014000808","Aug. 2014","40100","Kitakyushu-shi","1,177","609","568","1,534","831","703","1,775","931","844","-241","-100","-141"
"60000","All nationalities","2014000808","Aug. 2014","40130","Fukuoka-shi","2,855","1,398","1,457","4,820","2,508","2,312","4,295","2,324","1,971","525","184","341"
"60000","All nationalities","2014000808","Aug. 2014","43100","Kumamoto-shi","1,221","569","652","1,726","909","817","1,794","938","856","-68","-29","-39"
"60000","All nationalities","2014000707","Jul. 2014","00000","Japan","210,944","107,575","103,369","170,222","96,800","73,422","170,222","96,800","73,422","0","0","0"
"60000","All nationalities","2014000707","Jul. 2014","01000","Hokkaido","14,166","7,502","6,664","3,607","2,096","1,511","3,254","1,850","1,404","353","246","107"
"60000","All nationalities","2014000707","Jul. 2014","02000","Aomori-ken","1,233","597","636","1,397","867","530","1,473","875","598","-76","-8","-68"
"60000","All nationalities","2014000707","Jul. 2014","03000","Iwate-ken","1,246","592","654","1,297","774","523","1,220","682","538","77","92","-15"
"60000","All nationalities","2014000707","Jul. 2014","04000","Miyagi-ken","4,958","2,504","2,454","3,630","2,213","1,417","3,254","1,974","1,280","376","239","137"
"60000","All nationalities","2014000707","Jul. 2014","05000","Akita-ken","789","393","396","967","555","412","1,016","599","417","-49","-44","-5"
"60000","All nationalities","2014000707","Jul. 2014","06000","Yamagata-ken","886","432","454","1,038","620","418","1,080","634","446","-42","-14","-28"
"60000","All nationalities","2014000707","Jul. 2014","07000","Fukushima-ken","1,762","907","855","2,118","1,351","767","1,971","1,139","832","147","212","-65"
"60000","All nationalities","2014000707","Jul. 2014","08000","Ibaraki-ken","3,719","1,893","1,826","3,447","2,039","1,408","3,763","2,124","1,639","-316","-85","-231"
"60000","All nationalities","2014000707","Jul. 2014","09000","Tochigi-ken","1,971","995","976","2,371","1,402","969","2,447","1,409","1,038","-76","-7","-69"
"60000","All nationalities","2014000707","Jul. 2014","10000","Gumma-ken","2,288","1,192","1,096","2,138","1,290","848","2,119","1,197","922","19","93","-74"
"60000","All nationalities","2014000707","Jul. 2014","11000","Saitama-ken","11,298","5,845","5,453","12,844","7,312","5,532","12,119","6,964","5,155","725","348","377"
"60000","All nationalities","2014000707","Jul. 2014","12000","Chiba-ken","9,524","4,938","4,586","10,428","5,857","4,571","10,429","5,859","4,570","-1","-2","1"
"60000","All nationalities","2014000707","Jul. 2014","13000","Tokyo-to","34,885","17,999","16,886","29,796","16,052","13,744","27,464","15,030","12,434","2,332","1,022","1,310"
"60000","All nationalities","2014000707","Jul. 2014","14000","Kanagawa-ken","17,201","9,070","8,131","14,560","8,005","6,555","15,747","9,178","6,569","-1,187","-1,173","-14"
"60000","All nationalities","2014000707","Jul. 2014","15000","Niigata-ken","2,550","1,194","1,356","1,780","1,072","708","1,745","985","760","35","87","-52"
"60000","All nationalities","2014000707","Jul. 2014","16000","Toyama-ken","776","376","400","844","483","361","800","458","342","44","25","19"
"60000","All nationalities","2014000707","Jul. 2014","17000","Ishikawa-ken","1,073","497","576","1,203","717","486","1,106","640","466","97","77","20"
"60000","All nationalities","2014000707","Jul. 2014","18000","Fukui-ken","634","323","311","702","414","288","704","398","306","-2","16","-18"
"60000","All nationalities","2014000707","Jul. 2014","19000","Yamanashi-ken","1,057","514","543","934","560","374","1,081","678","403","-147","-118","-29"
"60000","All nationalities","2014000707","Jul. 2014","20000","Nagano-ken","2,571","1,288","1,283","1,979","1,109","870","1,996","1,075","921","-17","34","-51"
"60000","All nationalities","2014000707","Jul. 2014","21000","Gifu-ken","2,194","1,063","1,131","1,981","1,111","870","2,210","1,196","1,014","-229","-85","-144"
"60000","All nationalities","2014000707","Jul. 2014","22000","Shizuoka-ken","5,775","3,007","2,768","3,989","2,489","1,500","4,038","2,391","1,647","-49","98","-147"
"60000","All nationalities","2014000707","Jul. 2014","23000","Aichi-ken","15,224","8,045","7,179","8,510","5,031","3,479","7,686","4,558","3,128","824","473","351"
"60000","All nationalities","2014000707","Jul. 2014","24000","Mie-ken","1,839","921","918","2,165","1,299","866","2,382","1,414","968","-217","-115","-102"
"60000","All nationalities","2014000707","Jul. 2014","25000","Shiga-ken","1,540","813","727","1,768","1,033","735","2,228","1,311","917","-460","-278","-182"
"60000","All nationalities","2014000707","Jul. 2014","26000","Kyoto-fu","4,241","2,121","2,120","3,673","2,041","1,632","3,714","2,021","1,693","-41","20","-61"
"60000","All nationalities","2014000707","Jul. 2014","27000","Osaka-fu","17,771","9,115","8,656","11,070","6,137","4,933","11,470","6,319","5,151","-400","-182","-218"
"60000","All nationalities","2014000707","Jul. 2014","28000","Hyogo-ken","8,078","4,051","4,027","6,555","3,590","2,965","6,738","3,772","2,966","-183","-182","-1"
"60000","All nationalities","2014000707","Jul. 2014","29000","Nara-ken","1,446","680","766","1,639","818","821","1,859","972","887","-220","-154","-66"
"60000","All nationalities","2014000707","Jul. 2014","30000","Wakayama-ken","804","348","456","793","447","346","902","483","419","-109","-36","-73"
"60000","All nationalities","2014000707","Jul. 2014","31000","Tottori-ken","486","241","245","596","348","248","728","397","331","-132","-49","-83"
"60000","All nationalities","2014000707","Jul. 2014","32000","Shimane-ken","399","193","206","795","433","362","754","411","343","41","22","19"
"60000","All nationalities","2014000707","Jul. 2014","33000","Okayama-ken","2,470","1,218","1,252","2,069","1,178","891","2,211","1,197","1,014","-142","-19","-123"
"60000","All nationalities","2014000707","Jul. 2014","34000","Hiroshima-ken","4,509","2,229","2,280","3,312","1,887","1,425","3,488","1,959","1,529","-176","-72","-104"
"60000","All nationalities","2014000707","Jul. 2014","35000","Yamaguchi-ken","1,252","628","624","1,512","844","668","2,763","1,848","915","-1,251","-1,004","-247"
"60000","All nationalities","2014000707","Jul. 2014","36000","Tokushima-ken","871","399","472","652","347","305","669","354","315","-17","-7","-10"
"60000","All nationalities","2014000707","Jul. 2014","37000","Kagawa-ken","923","439","484","1,291","773","518","1,444","932","512","-153","-159","6"
"60000","All nationalities","2014000707","Jul. 2014","38000","Ehime-ken","1,177","543","634","1,144","663","481","1,366","767","599","-222","-104","-118"
"60000","All nationalities","2014000707","Jul. 2014","39000","Kochi-ken","758","357","401","674","405","269","690","406","284","-16","-1","-15"
"60000","All nationalities","2014000707","Jul. 2014","40000","Fukuoka-ken","11,989","5,946","6,043","7,107","4,152","2,955","6,551","3,703","2,848","556","449","107"
"60000","All nationalities","2014000707","Jul. 2014","41000","Saga-ken","672","292","380","1,119","636","483","1,019","531","488","100","105","-5"
"60000","All nationalities","2014000707","Jul. 2014","42000","Nagasaki-ken","1,223","611","612","1,701","1,022","679","1,855","1,014","841","-154","8","-162"
"60000","All nationalities","2014000707","Jul. 2014","43000","Kumamoto-ken","3,209","1,555","1,654","2,327","1,396","931","2,105","1,188","917","222","208","14"
"60000","All nationalities","2014000707","Jul. 2014","44000","Oita-ken","1,148","563","585","1,364","844","520","1,486","850","636","-122","-6","-116"
"60000","All nationalities","2014000707","Jul. 2014","45000","Miyazaki-ken","1,110","555","555","1,407","815","592","1,480","877","603","-73","-62","-11"
"60000","All nationalities","2014000707","Jul. 2014","46000","Kagoshima-ken","2,025","987","1,038","2,025","1,168","857","2,089","1,303","786","-64","-135","71"
"60000","All nationalities","2014000707","Jul. 2014","47000","Okinawa-ken","3,224","1,604","1,620","1,904","1,105","799","1,509","878","631","395","227","168"
"60000","All nationalities","2014000707","Jul. 2014","48000","Tokyo-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2014000707","Jul. 2014","49000","Nagoya-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2014000707","Jul. 2014","50000","Osaka-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2014000707","Jul. 2014","00416","Total of 21 major cities","65,837","33,696","32,141","94,119","51,221","42,898","89,211","48,583","40,628","4,908","2,638","2,270"
"60000","All nationalities","2014000707","Jul. 2014","01100","Sapporo-shi","4,792","2,349","2,443","4,377","2,376","2,001","3,637","2,035","1,602","740","341","399"
"60000","All nationalities","2014000707","Jul. 2014","04100","Sendai-shi","1,750","840","910","3,450","1,999","1,451","2,955","1,688","1,267","495","311","184"
"60000","All nationalities","2014000707","Jul. 2014","11100","Saitama-shi","1,515","763","752","3,747","2,039","1,708","3,479","1,955","1,524","268","84","184"
"60000","All nationalities","2014000707","Jul. 2014","12100","Chiba-shi","982","487","495","2,551","1,432","1,119","2,521","1,361","1,160","30","71","-41"
"60000","All nationalities","2014000707","Jul. 2014","13100","Ku-area of Tokyo","22,873","11,837","11,036","26,842","14,285","12,557","24,396","13,167","11,229","2,446","1,118","1,328"
"60000","All nationalities","2014000707","Jul. 2014","14100","Yokohama-shi","5,981","3,159","2,822","8,506","4,608","3,898","8,867","4,933","3,934","-361","-325","-36"
"60000","All nationalities","2014000707","Jul. 2014","14130","Kawasaki-shi","1,302","713","589","5,464","2,943","2,521","5,339","2,925","2,414","125","18","107"
"60000","All nationalities","2014000707","Jul. 2014","14150","Sagamihara-shi","453","248","205","1,813","975","838","1,829","1,003","826","-16","-28","12"
"60000","All nationalities","2014000707","Jul. 2014","15100","Niigata-shi","900","416","484","1,205","629","576","1,150","600","550","55","29","26"
"60000","All nationalities","2014000707","Jul. 2014","22100","Shizuoka-shi","564","290","274","1,161","638","523","1,160","673","487","1","-35","36"
"60000","All nationalities","2014000707","Jul. 2014","22130","Hamamatsu-shi","1,348","696","652","1,436","921","515","1,258","711","547","178","210","-32"
"60000","All nationalities","2014000707","Jul. 2014","23100","Nagoya-shi","4,166","2,169","1,997","5,906","3,370","2,536","5,587","3,152","2,435","319","218","101"
"60000","All nationalities","2014000707","Jul. 2014","26100","Kyoto-shi","2,477","1,209","1,268","2,834","1,506","1,328","2,779","1,399","1,380","55","107","-52"
"60000","All nationalities","2014000707","Jul. 2014","27100","Osaka-shi","5,415","2,862","2,553","7,507","4,077","3,430","7,147","3,818","3,329","360","259","101"
"60000","All nationalities","2014000707","Jul. 2014","27140","Sakai-shi","874","446","428","1,685","901","784","1,861","960","901","-176","-59","-117"
"60000","All nationalities","2014000707","Jul. 2014","28100","Kobe-shi","2,135","1,097","1,038","2,972","1,533","1,439","2,970","1,567","1,403","2","-34","36"
"60000","All nationalities","2014000707","Jul. 2014","33100","Okayama-shi","812","412","400","1,488","803","685","1,537","818","719","-49","-15","-34"
"60000","All nationalities","2014000707","Jul. 2014","34100","Hiroshima-shi","1,928","956","972","2,486","1,378","1,108","2,632","1,449","1,183","-146","-71","-75"
"60000","All nationalities","2014000707","Jul. 2014","40100","Kitakyushu-shi","1,281","632","649","1,557","889","668","1,736","954","782","-179","-65","-114"
"60000","All nationalities","2014000707","Jul. 2014","40130","Fukuoka-shi","3,123","1,546","1,577","5,067","2,718","2,349","4,595","2,439","2,156","472","279","193"
"60000","All nationalities","2014000707","Jul. 2014","43100","Kumamoto-shi","1,166","569","597","2,065","1,201","864","1,776","976","800","289","225","64"
"60000","All nationalities","2014000606","Jun. 2014","00000","Japan","193,622","98,475","95,147","149,768","84,150","65,618","149,768","84,150","65,618","0","0","0"
"60000","All nationalities","2014000606","Jun. 2014","01000","Hokkaido","12,328","6,140","6,188","3,011","1,814","1,197","3,165","1,835","1,330","-154","-21","-133"
"60000","All nationalities","2014000606","Jun. 2014","02000","Aomori-ken","1,000","449","551","1,099","631","468","1,277","743","534","-178","-112","-66"
"60000","All nationalities","2014000606","Jun. 2014","03000","Iwate-ken","1,169","562","607","1,106","661","445","1,190","667","523","-84","-6","-78"
"60000","All nationalities","2014000606","Jun. 2014","04000","Miyagi-ken","4,373","2,162","2,211","3,047","1,752","1,295","2,580","1,536","1,044","467","216","251"
"60000","All nationalities","2014000606","Jun. 2014","05000","Akita-ken","593","284","309","710","412","298","820","451","369","-110","-39","-71"
"60000","All nationalities","2014000606","Jun. 2014","06000","Yamagata-ken","860","402","458","791","458","333","826","434","392","-35","24","-59"
"60000","All nationalities","2014000606","Jun. 2014","07000","Fukushima-ken","1,526","747","779","1,797","1,156","641","1,617","886","731","180","270","-90"
"60000","All nationalities","2014000606","Jun. 2014","08000","Ibaraki-ken","3,339","1,765","1,574","3,259","1,928","1,331","3,468","1,970","1,498","-209","-42","-167"
